cpt_code_range,ccs_numerical_label
L4030-L4030,243
L4040-L4040,243
L4045-L4045,243
L4050-L4050,243
L4055-L4055,243
L4060-L4060,243
L4070-L4070,243
L4080-L4080,243
L4090-L4090,243
L4100-L4100,243
L4110-L4110,243
L4130-L4130,243
L4205-L4205,243
L4210-L4210,243
L4350-L4350,243
L4360-L4360,243
L4361-L4361,243
L4370-L4370,243
L4380-L4380,243
L4386-L4386,243
L4387-L4387,243
L4392-L4392,243
L4394-L4394,243
L4396-L4396,243
L4397-L4397,243
L4398-L4398,243
L4631-L4631,243
L5000-L5000,243
L5010-L5010,243
L5020-L5020,243
L5050-L5050,243
L5060-L5060,243
L5100-L5100,243
L5105-L5105,243
L5150-L5150,243
L5160-L5160,243
L5200-L5200,243
L5210-L5210,243
L5220-L5220,243
L5230-L5230,243
L5250-L5250,243
L5270-L5270,243
L5280-L5280,243
L5300-L5300,243
L5301-L5301,243
L5310-L5310,243
L5311-L5311,243
L5312-L5312,243
L5320-L5320,243
L5321-L5321,243
L5330-L5330,243
L5331-L5331,243
L5340-L5340,243
L5341-L5341,243
L5400-L5400,243
L5410-L5410,243
L5420-L5420,243
L5430-L5430,243
L5450-L5450,243
L5460-L5460,243
L5500-L5500,243
L5505-L5505,243
L5510-L5510,243
L5520-L5520,243
L5530-L5530,243
L5535-L5535,243
L5540-L5540,243
L5560-L5560,243
L5570-L5570,243
L5580-L5580,243
L5585-L5585,243
L5590-L5590,243
L5595-L5595,243
L5600-L5600,243
L5610-L5610,243
L5611-L5611,243
L5613-L5613,243
L5614-L5614,243
L5616-L5616,243
L5617-L5617,243
L5618-L5618,243
L5620-L5620,243
L5622-L5622,243
L5624-L5624,243
L5626-L5626,243
L5628-L5628,243
L5629-L5629,243
L5630-L5630,243
L5631-L5631,243
L5632-L5632,243
L5634-L5634,243
L5636-L5636,243
L5637-L5637,243
L5638-L5638,243
L5639-L5639,243
L5640-L5640,243
L5642-L5642,243
L5643-L5643,243
L5644-L5644,243
L5645-L5645,243
L5646-L5646,243
L5647-L5647,243
L5648-L5648,243
L5649-L5649,243
L5650-L5650,243
L5651-L5651,243
L5652-L5652,243
L5653-L5653,243
L5654-L5654,243
L5655-L5655,243
L5656-L5656,243
L5658-L5658,243
L5660-L5660,243
L5661-L5661,243
L5662-L5662,243
L5663-L5663,243
L5664-L5664,243
L5665-L5665,243
L5666-L5666,243
L5667-L5667,243
L5668-L5668,243
L5669-L5669,243
L5670-L5670,243
L5671-L5671,243
L5672-L5672,243
L5673-L5673,243
L5674-L5674,243
L5675-L5675,243
L5676-L5676,243
L5677-L5677,243
L5678-L5678,243
L5679-L5679,243
L5680-L5680,243
L5681-L5681,243
L5682-L5682,243
L5683-L5683,243
L5684-L5684,243
L5685-L5685,243
L5686-L5686,243
L5688-L5688,243
L5690-L5690,243
L5692-L5692,243
L5694-L5694,243
L5695-L5695,243
L5696-L5696,243
L5697-L5697,243
L5698-L5698,243
L5699-L5699,243
L5700-L5700,243
L5701-L5701,243
L5702-L5702,243
L5703-L5703,243
L5704-L5704,243
L5705-L5705,243
L5706-L5706,243
L5707-L5707,243
L5710-L5710,243
L5711-L5711,243
L5712-L5712,243
L5714-L5714,243
L5716-L5716,243
L5718-L5718,243
L5722-L5722,243
L5724-L5724,243
L5726-L5726,243
L5728-L5728,243
L5780-L5780,243
L5781-L5781,243
L5782-L5782,243
L5785-L5785,243
L5790-L5790,243
L5795-L5795,243
L5810-L5810,243
L5811-L5811,243
L5812-L5812,243
L5814-L5814,243
L5816-L5816,243
L5818-L5818,243
L5822-L5822,243
L5824-L5824,243
L5826-L5826,243
L5828-L5828,243
L5830-L5830,243
L5840-L5840,243
L5845-L5845,243
L5846-L5846,243
L5847-L5847,243
L5848-L5848,243
L5850-L5850,243
L5855-L5855,243
L5856-L5856,243
L5857-L5857,243
L5858-L5858,243
L5859-L5859,243
L5910-L5910,243
L5920-L5920,243
L5925-L5925,243
L5930-L5930,243
L5940-L5940,243
L5950-L5950,243
L5960-L5960,243
L5961-L5961,243
L5962-L5962,243
L5964-L5964,243
L5966-L5966,243
L5968-L5968,243
L5969-L5969,243
L5970-L5970,243
L5971-L5971,243
L5972-L5972,243
L5973-L5973,243
L5974-L5974,243
L5975-L5975,243
L5976-L5976,243
L5978-L5978,243
L5979-L5979,243
L5980-L5980,243
L5981-L5981,243
L5982-L5982,243
L5984-L5984,243
L5985-L5985,243
L5986-L5986,243
L5987-L5987,243
L5988-L5988,243
L5989-L5989,243
L5990-L5990,243
L5993-L5993,243
L5994-L5994,243
L5995-L5995,243
L5999-L5999,243
L6000-L6000,243
L6010-L6010,243
L6020-L6020,243
L6025-L6025,243
L6026-L6026,243
L6050-L6050,243
L6055-L6055,243
L6100-L6100,243
L6110-L6110,243
L6120-L6120,243
L6130-L6130,243
L6200-L6200,243
L6205-L6205,243
L6250-L6250,243
L6300-L6300,243
L6310-L6310,243
L6320-L6320,243
L6350-L6350,243
L6360-L6360,243
L6370-L6370,243
L6380-L6380,243
L6382-L6382,243
L6384-L6384,243
L6386-L6386,243
L6388-L6388,243
L6400-L6400,243
L6450-L6450,243
L6500-L6500,243
L6550-L6550,243
L6570-L6570,243
L6580-L6580,243
L6582-L6582,243
L6584-L6584,243
L6586-L6586,243
L6588-L6588,243
L6590-L6590,243
L6600-L6600,243
L6605-L6605,243
L6610-L6610,243
L6611-L6611,243
L6615-L6615,243
L6616-L6616,243
L6620-L6620,243
L6621-L6621,243
L6623-L6623,243
L6624-L6624,243
L6625-L6625,243
L6628-L6628,243
L6629-L6629,243
L6630-L6630,243
L6632-L6632,243
L6635-L6635,243
L6637-L6637,243
L6638-L6638,243
L6639-L6639,243
L6640-L6640,243
L6641-L6641,243
L6642-L6642,243
L6645-L6645,243
L6646-L6646,243
L6647-L6647,243
L6648-L6648,243
L6650-L6650,243
L6655-L6655,243
L6660-L6660,243
L6665-L6665,243
L6670-L6670,243
L6672-L6672,243
L6675-L6675,243
L6676-L6676,243
L6677-L6677,243
L6680-L6680,243
L6682-L6682,243
L6684-L6684,243
L6686-L6686,243
L6687-L6687,243
L6688-L6688,243
L6689-L6689,243
L6690-L6690,243
L6691-L6691,243
L6692-L6692,243
L6693-L6693,243
L6694-L6694,243
L6695-L6695,243
L6696-L6696,243
L6697-L6697,243
L6698-L6698,243
L6700-L6700,243
L6703-L6703,243
L6704-L6704,243
L6705-L6705,243
L6706-L6706,243
L6707-L6707,243
L6708-L6708,243
L6709-L6709,243
L6710-L6710,243
L6711-L6711,243
L6712-L6712,243
L6713-L6713,243
L6714-L6714,243
L6715-L6715,243
L6720-L6720,243
L6721-L6721,243
L6722-L6722,243
L6725-L6725,243
L6730-L6730,243
L6735-L6735,243
L6740-L6740,243
L6745-L6745,243
L6750-L6750,243
L6755-L6755,243
L6765-L6765,243
L6770-L6770,243
L6775-L6775,243
L6780-L6780,243
L6790-L6790,243
L6795-L6795,243
L6800-L6800,243
L6805-L6805,243
L6806-L6806,243
L6807-L6807,243
L6808-L6808,243
L6809-L6809,243
L6810-L6810,243
L6825-L6825,243
L6830-L6830,243
L6835-L6835,243
L6840-L6840,243
L6845-L6845,243
L6850-L6850,243
L6855-L6855,243
L6860-L6860,243
L6865-L6865,243
L6867-L6867,243
L6868-L6868,243
L6870-L6870,243
L6872-L6872,243
L6873-L6873,243
L6875-L6875,243
L6880-L6880,243
L6881-L6881,243
L6882-L6882,243
L6883-L6883,243
L6884-L6884,243
L6885-L6885,243
L6890-L6890,243
L6895-L6895,243
L6900-L6900,243
L6905-L6905,243
L6910-L6910,243
L6915-L6915,243
L6920-L6920,243
L6925-L6925,243
L6930-L6930,243
L6935-L6935,243
L6940-L6940,243
L6945-L6945,243
L6950-L6950,243
L6955-L6955,243
L6960-L6960,243
L6965-L6965,243
L6970-L6970,243
L6975-L6975,243
L7007-L7007,243
L7008-L7008,243
L7009-L7009,243
L7010-L7010,243
L7015-L7015,243
L7020-L7020,243
L7025-L7025,243
L7030-L7030,243
L7035-L7035,243
L7040-L7040,243
L7045-L7045,243
L7170-L7170,243
L7180-L7180,243
L7181-L7181,243
L7185-L7185,243
L7186-L7186,243
L7190-L7190,243
L7191-L7191,243
L7259-L7259,243
L7260-L7260,243
L7261-L7261,243
L7266-L7266,243
L7272-L7272,243
L7274-L7274,243
L7360-L7360,243
L7362-L7362,243
L7364-L7364,243
L7366-L7366,243
L7367-L7367,243
L7368-L7368,243
L7400-L7400,243
L7401-L7401,243
L7402-L7402,243
L7403-L7403,243
L7404-L7404,243
L7405-L7405,243
L7499-L7499,243
L7500-L7500,243
L7510-L7510,243
L7520-L7520,243
L7600-L7600,243
L7611-L7611,243
L7612-L7612,243
L7613-L7613,243
L7614-L7614,243
L7621-L7621,243
L7622-L7622,243
L7900-L7900,243
L7902-L7902,243
L8000-L8000,243
L8001-L8001,243
L8002-L8002,243
L8010-L8010,243
L8015-L8015,243
L8020-L8020,243
L8030-L8030,243
L8031-L8031,243
L8032-L8032,243
L8035-L8035,243
L8039-L8039,243
L8040-L8040,243
L8041-L8041,243
L8042-L8042,243
L8043-L8043,243
L8044-L8044,243
L8045-L8045,243
L8046-L8046,243
L8047-L8047,243
L8048-L8048,243
L8049-L8049,243
L8100-L8100,243
L8110-L8110,243
L8120-L8120,243
L8130-L8130,243
L8140-L8140,243
L8150-L8150,243
L8160-L8160,243
L8170-L8170,243
L8180-L8180,243
L8190-L8190,243
L8195-L8195,243
L8200-L8200,243
L8210-L8210,243
L8220-L8220,243
L8230-L8230,243
L8239-L8239,243
L8300-L8300,243
L8310-L8310,243
L8320-L8320,243
L8330-L8330,243
L8400-L8400,243
L8410-L8410,243
L8415-L8415,243
L8417-L8417,243
L8420-L8420,243
L8430-L8430,243
L8435-L8435,243
L8440-L8440,243
L8460-L8460,243
L8465-L8465,243
L8470-L8470,243
L8480-L8480,243
L8485-L8485,243
L8490-L8490,243
L8499-L8499,243
L8500-L8500,243
L8501-L8501,243
L8505-L8505,243
L8507-L8507,243
L8509-L8509,243
L8510-L8510,243
L8511-L8511,243
L8512-L8512,243
L8513-L8513,243
L8514-L8514,243
L8515-L8515,243
L8600-L8600,243
L8603-L8603,243
L8604-L8604,243
L8605-L8605,243
L8606-L8606,243
L8609-L8609,243
L8610-L8610,243
L8612-L8612,243
L8613-L8613,243
L8614-L8614,243
L8615-L8615,243
L8616-L8616,243
L8617-L8617,243
L8618-L8618,243
L8619-L8619,243
L8620-L8620,243
L8621-L8621,243
L8622-L8622,243
L8623-L8623,243
L8624-L8624,243
L8627-L8627,243
L8628-L8628,243
L8629-L8629,243
L8630-L8630,243
L8631-L8631,243
L8641-L8641,243
L8642-L8642,243
L8658-L8658,243
L8659-L8659,243
L8670-L8670,243
L8679-L8679,243
L8680-L8680,243
L8681-L8681,243
L8682-L8682,243
L8683-L8683,243
L8684-L8684,243
L8685-L8685,243
L8686-L8686,243
L8687-L8687,243
L8688-L8688,243
L8689-L8689,243
L8692-L8692,243
L8693-L8693,243
L8695-L8695,243
L8696-L8696,243
L8699-L8699,243
L9900-L9900,243
P9044-P9044,243
Q0132-Q0132,243
Q0160-Q0160,243
Q0182-Q0182,243
Q0183-Q0183,243
Q0184-Q0184,243
Q0185-Q0185,243
Q0187-Q0187,243
Q0188-Q0188,243
Q0478-Q0478,243
Q0479-Q0479,243
Q0480-Q0480,243
Q0481-Q0481,243
Q0482-Q0482,243
Q0483-Q0483,243
Q0484-Q0484,243
Q0485-Q0485,243
Q0486-Q0486,243
Q0487-Q0487,243
Q0488-Q0488,243
Q0489-Q0489,243
Q0490-Q0490,243
Q0491-Q0491,243
Q0492-Q0492,243
Q0493-Q0493,243
Q0494-Q0494,243
Q0495-Q0495,243
Q0496-Q0496,243
Q0497-Q0497,243
Q0498-Q0498,243
Q0499-Q0499,243
Q0500-Q0500,243
Q0501-Q0501,243
Q0502-Q0502,243
Q0503-Q0503,243
Q0504-Q0504,243
Q0505-Q0505,243
Q0506-Q0506,243
Q0507-Q0507,243
Q0508-Q0508,243
Q0509-Q0509,243
Q2004-Q2004,243
Q3000-Q3000,243
Q3001-Q3001,243
Q3002-Q3002,243
Q3003-Q3003,243
Q3004-Q3004,243
Q3005-Q3005,243
Q3006-Q3006,243
Q3007-Q3007,243
Q3008-Q3008,243
Q3009-Q3009,243
Q3010-Q3010,243
Q3011-Q3011,243
Q3012-Q3012,243
Q4001-Q4001,243
Q4002-Q4002,243
Q4003-Q4003,243
Q4004-Q4004,243
Q4005-Q4005,243
Q4006-Q4006,243
Q4007-Q4007,243
Q4008-Q4008,243
Q4009-Q4009,243
Q4010-Q4010,243
Q4011-Q4011,243
Q4012-Q4012,243
Q4013-Q4013,243
Q4014-Q4014,243
Q4015-Q4015,243
Q4016-Q4016,243
Q4017-Q4017,243
Q4018-Q4018,243
Q4019-Q4019,243
Q4020-Q4020,243
Q4021-Q4021,243
Q4022-Q4022,243
Q4023-Q4023,243
Q4024-Q4024,243
Q4025-Q4025,243
Q4026-Q4026,243
Q4027-Q4027,243
Q4028-Q4028,243
Q4029-Q4029,243
Q4030-Q4030,243
Q4031-Q4031,243
Q4032-Q4032,243
Q4033-Q4033,243
Q4034-Q4034,243
Q4035-Q4035,243
Q4036-Q4036,243
Q4037-Q4037,243
Q4038-Q4038,243
Q4039-Q4039,243
Q4040-Q4040,243
Q4041-Q4041,243
Q4042-Q4042,243
Q4043-Q4043,243
Q4044-Q4044,243
Q4045-Q4045,243
Q4046-Q4046,243
Q4047-Q4047,243
Q4048-Q4048,243
Q4049-Q4049,243
Q4050-Q4050,243
Q4051-Q4051,243
Q4078-Q4078,243
Q4080-Q4080,243
Q4100-Q4100,243
Q4101-Q4101,243
Q4102-Q4102,243
Q4103-Q4103,243
Q4104-Q4104,243
Q4105-Q4105,243
Q4106-Q4106,243
Q4107-Q4107,243
Q4108-Q4108,243
Q4109-Q4109,243
Q4110-Q4110,243
Q4111-Q4111,243
Q4112-Q4112,243
Q4113-Q4113,243
Q4114-Q4114,243
Q4115-Q4115,243
Q4116-Q4116,243
Q4117-Q4117,243
Q4118-Q4118,243
Q4119-Q4119,243
Q4120-Q4120,243
Q4121-Q4121,243
Q4122-Q4122,243
Q4123-Q4123,243
Q4124-Q4124,243
Q4125-Q4125,243
Q4126-Q4126,243
Q4127-Q4127,243
Q4128-Q4128,243
Q4129-Q4129,243
Q4130-Q4130,243
Q4131-Q4131,243
Q4132-Q4132,243
Q4133-Q4133,243
Q4134-Q4134,243
Q4135-Q4135,243
Q4136-Q4136,243
Q4137-Q4137,243
Q4138-Q4138,243
Q4139-Q4139,243
Q4140-Q4140,243
Q4141-Q4141,243
Q4142-Q4142,243
Q4143-Q4143,243
Q4145-Q4145,243
Q4146-Q4146,243
Q4147-Q4147,243
Q4148-Q4148,243
Q4149-Q4149,243
Q4150-Q4150,243
Q4151-Q4151,243
Q4152-Q4152,243
Q4153-Q4153,243
Q4154-Q4154,243
Q4155-Q4155,243
Q4156-Q4156,243
Q4157-Q4157,243
Q4158-Q4158,243
Q4159-Q4159,243
Q4160-Q4160,243
Q9945-Q9945,243
Q9946-Q9946,243
Q9947-Q9947,243
Q9948-Q9948,243
Q9949-Q9949,243
Q9950-Q9950,243
Q9951-Q9951,243
Q9954-Q9954,243
Q9958-Q9958,243
Q9959-Q9959,243
Q9960-Q9960,243
Q9961-Q9961,243
Q9962-Q9962,243
Q9963-Q9963,243
Q9964-Q9964,243
Q9965-Q9965,243
Q9966-Q9966,243
Q9967-Q9967,243
Q9968-Q9968,243
Q9969-Q9969,243
S0155-S0155,243
S0196-S0196,243
S1001-S1001,243
S1002-S1002,243
S1015-S1015,243
S1016-S1016,243
S1025-S1025,243
S1030-S1030,243
S1031-S1031,243
S1034-S1034,243
S1035-S1035,243
S1036-S1036,243
S1037-S1037,243
S1040-S1040,243
S3600-S3600,243
S4989-S4989,243
S5002-S5002,243
S5010-S5010,243
S5011-S5011,243
S5013-S5013,243
S5016-S5016,243
S5017-S5017,243
S5018-S5018,243
S5019-S5019,243
S5020-S5020,243
S5021-S5021,243
S5025-S5025,243
S5160-S5160,243
S5161-S5161,243
S5162-S5162,243
S5165-S5165,243
S5560-S5560,243
S5561-S5561,243
S5565-S5565,243
S5566-S5566,243
S5570-S5570,243
S5571-S5571,243
S8002-S8002,243
S8003-S8003,243
S8060-S8060,243
S8095-S8095,243
S8096-S8096,243
S8097-S8097,243
S8100-S8100,243
S8101-S8101,243
S8105-S8105,243
S8110-S8110,243
S8120-S8120,243
S8121-S8121,243
S8130-S8130,243
S8131-S8131,243
S8180-S8180,243
S8181-S8181,243
S8182-S8182,243
S8183-S8183,243
S8185-S8185,243
S8186-S8186,243
S8189-S8189,243
S8190-S8190,243
S8200-S8200,243
S8205-S8205,243
S8210-S8210,243
S8260-S8260,243
S8262-S8262,243
S8265-S8265,243
S8270-S8270,243
S8300-S8300,243
S8301-S8301,243
S8400-S8400,243
S8401-S8401,243
S8402-S8402,243
S8403-S8403,243
S8404-S8404,243
S8405-S8405,243
S8415-S8415,243
S8420-S8420,243
S8421-S8421,243
S8422-S8422,243
S8423-S8423,243
S8424-S8424,243
S8425-S8425,243
S8426-S8426,243
S8427-S8427,243
S8428-S8428,243
S8429-S8429,243
S8430-S8430,243
S8431-S8431,243
S8433-S8433,243
S8434-S8434,243
S8450-S8450,243
S8451-S8451,243
S8452-S8452,243
S8460-S8460,243
S8470-S8470,243
S8490-S8490,243
S8999-S8999,243
S9001-S9001,243
S9007-S9007,243
S9035-S9035,243
S9055-S9055,243
S9434-S9434,243
S9435-S9435,243
T1500-T1500,243
T1505-T1505,243
T1999-T1999,243
T2028-T2028,243
T2029-T2029,243
T2039-T2039,243
T2101-T2101,243
T4521-T4521,243
T4522-T4522,243
T4523-T4523,243
T4524-T4524,243
T4525-T4525,243
T4526-T4526,243
T4527-T4527,243
T4528-T4528,243
T4529-T4529,243
T4530-T4530,243
T4531-T4531,243
T4532-T4532,243
T4533-T4533,243
T4534-T4534,243
T4535-T4535,243
T4536-T4536,243
T4537-T4537,243
T4538-T4538,243
T4539-T4539,243
T4540-T4540,243
T4541-T4541,243
T4542-T4542,243
T4543-T4543,243
T4544-T4544,243
T5001-T5001,243
T5999-T5999,243
V5336-V5336,243
0312T-0317T,244
43644-43645,244
43770-43775,244
43842-43843,244
43845-43848,244
43886-43888,244
